,host_is_superhost,cancellation_policy,instant_bookable,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price,bedrooms_na,bathrooms_na,beds_na,review_scores_rating_na,review_scores_accuracy_na,review_scores_cleanliness_na,review_scores_checkin_na,review_scores_communication_na,review_scores_location_na,review_scores_value_na
1550,f,strict_14_with_grace_period,f,1.0,South of Market,37.78656,-122.39379,Condominium,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,t,strict_14_with_grace_period,f,8.0,Mission,37.75783,-122.41309,Hostel,Shared room,1.0,2.0,1.0,1.0,Real Bed,30.0,146.0,96.0,10.0,9.0,10.0,10.0,10.0,10.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1552,f,flexible,f,25.0,North Beach,37.79874,-122.40428,Bed and breakfast,Private room,3.0,10.0,1.0,2.0,Real Bed,1.0,151.0,93.0,10.0,9.0,10.0,10.0,10.0,10.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1553,f,moderate,t,1.0,Haight Ashbury,37.77612,-122.44048,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,3.0,41.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,f,strict_14_with_grace_period,t,31.0,Bayview,37.72616,-122.3839,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,55.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1555,f,flexible,t,31.0,Bayview,37.72764,-122.38173,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,30.0,2.0,30.0,2.0,3.0,9.0,8.0,2.0,2.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1556,t,strict_14_with_grace_period,t,8.0,Mission,37.75853,-122.41334,Hostel,Shared room,1.0,2.0,1.0,1.0,Real Bed,1.0,206.0,98.0,10.0,9.0,10.0,10.0,10.0,10.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1557,t,strict_14_with_grace_period,f,8.0,Mission,37.75668,-122.4147,Hostel,Shared room,1.0,2.0,1.0,1.0,Real Bed,30.0,140.0,93.0,10.0,8.0,10.0,10.0,10.0,9.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,f,moderate,f,3.0,Western Addition,37.78397,-122.44245,Condominium,Entire home/apt,5.0,1.5,3.0,3.0,Real Bed,4.0,6.0,97.0,9.0,9.0,10.0,10.0,10.0,9.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1559,t,moderate,t,1.0,Parkside,37.74374,-122.48463,House,Private room,1.0,1.0,1.0,1.0,Real Bed,2.0,99.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,f,strict_14_with_grace_period,f,1.0,Haight Ashbury,37.77475,-122.44212,Apartment,Private room,1.0,1.5,1.0,1.0,Pull-out Sofa,30.0,21.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,f,moderate,f,1.0,Twin Peaks,37.75467,-122.44266,Guest suite,Entire home/apt,2.0,1.5,1.0,1.0,Real Bed,2.0,74.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1562,f,strict_14_with_grace_period,f,1.0,Pacific Heights,37.78972,-122.43922,Condominium,Entire home/apt,5.0,2.0,3.0,3.0,Real Bed,7.0,1.0,100.0,10.0,10.0,10.0,10.0,8.0,10.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,f,strict_14_with_grace_period,f,4.0,Twin Peaks,37.74604,-122.45255,Apartment,Private room,3.0,1.5,1.0,2.0,Real Bed,30.0,19.0,92.0,9.0,9.0,9.0,9.0,9.0,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1564,f,strict_14_with_grace_period,f,3.0,Mission,37.7587,-122.42124,House,Private room,3.0,1.0,1.0,2.0,Real Bed,4.0,123.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,f,moderate,t,31.0,Downtown/Civic Center,37.78559,-122.40874,Serviced apartment,Entire home/apt,3.0,1.0,1.0,1.0,Real Bed,30.0,7.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1566,f,moderate,f,2.0,Pacific Heights,37.79208,-122.44603,Condominium,Entire home/apt,8.0,2.0,3.0,3.0,Real Bed,30.0,15.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1567,t,moderate,f,2.0,Mission,37.76511,-122.42207,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,4.0,145.0,94.0,10.0,9.0,10.0,10.0,9.0,9.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568,t,moderate,f,1.0,South of Market,37.78832,-122.38879,Condominium,Entire home/apt,6.0,2.0,3.0,4.0,Real Bed,30.0,16.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1569,f,strict_14_with_grace_period,f,1.0,Potrero Hill,37.75931,-122.38752,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,85.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1570,f,moderate,f,1.0,Castro/Upper Market,37.75919,-122.43486,Condominium,Entire home/apt,2.0,1.0,1.0,2.0,Real Bed,3.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1571,f,moderate,f,1.0,Downtown/Civic Center,37.78117,-122.42141,Apartment,Shared room,1.0,1.0,1.0,1.0,Pull-out Sofa,1.0,72.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572,f,moderate,t,15.0,Pacific Heights,37.79713,-122.42571,Hotel,Private room,4.0,1.0,1.0,2.0,Real Bed,1.0,185.0,90.0,10.0,9.0,10.0,10.0,10.0,9.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573,t,moderate,f,1.0,Excelsior,37.72615,-122.43128,Apartment,Entire home/apt,5.0,1.0,2.0,2.0,Real Bed,1.0,58.0,94.0,10.0,10.0,10.0,10.0,9.0,9.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574,f,moderate,f,1.0,Castro/Upper Market,37.76452,-122.42718,Apartment,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,30.0,52.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575,t,strict_14_with_grace_period,f,1.0,Bernal Heights,37.74268,-122.42092,House,Private room,2.0,1.0,1.0,1.0,Futon,3.0,109.0,98.0,10.0,9.0,10.0,10.0,10.0,10.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576,f,strict_14_with_grace_period,f,1.0,Bernal Heights,37.74026,-122.41812,House,Entire home/apt,6.0,2.5,3.0,3.0,Real Bed,4.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1577,t,moderate,t,4.0,Twin Peaks,37.75709,-122.44323,House,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,234.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1578,t,strict_14_with_grace_period,t,2.0,Outer Richmond,37.78093,-122.49425,Apartment,Entire home/apt,6.0,1.0,0.0,3.0,Real Bed,2.0,322.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1579,f,moderate,t,1.0,Outer Mission,37.71587,-122.44836,House,Private room,3.0,1.0,1.0,1.0,Real Bed,1.0,449.0,91.0,9.0,9.0,9.0,9.0,9.0,9.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580,t,strict_14_with_grace_period,f,1.0,South of Market,37.77796,-122.4118,Apartment,Entire home/apt,4.0,2.5,2.0,2.0,Real Bed,31.0,14.0,100.0,10.0,9.0,10.0,10.0,9.0,10.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581,f,strict_14_with_grace_period,f,2.0,Noe Valley,37.75342,-122.428,Apartment,Entire home/apt,4.0,1.0,1.0,2.0,Real Bed,30.0,18.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582,f,moderate,f,1.0,Noe Valley,37.75286,-122.42663,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,2.0,41.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583,f,flexible,f,2.0,Mission,37.75533,-122.41465,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,195.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1584,f,moderate,f,2.0,Inner Richmond,37.77568,-122.45997,Loft,Entire home/apt,4.0,1.0,1.0,3.0,Real Bed,30.0,88.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1585,f,moderate,f,2.0,Inner Richmond,37.77637,-122.459,Loft,Entire home/apt,4.0,1.0,1.0,2.0,Real Bed,30.0,9.0,91.0,10.0,9.0,10.0,10.0,9.0,9.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1586,t,moderate,f,5.0,Marina,37.79872,-122.43556,House,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,222.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1587,f,strict_14_with_grace_period,f,1.0,Inner Sunset,37.75529,-122.46533,Guest suite,Entire home/apt,5.0,1.0,2.0,3.0,Real Bed,30.0,75.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588,f,strict_14_with_grace_period,f,1.0,South of Market,37.7796,-122.39176,Condominium,Private room,1.0,1.0,1.0,1.0,Real Bed,60.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,128.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1589,t,strict_14_with_grace_period,f,1.0,Mission,37.7599,-122.40781,Apartment,Entire home/apt,3.0,1.0,0.0,3.0,Real Bed,2.0,274.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1590,t,strict_14_with_grace_period,f,3.0,Mission,37.75446,-122.42399,Apartment,Entire home/apt,4.0,1.5,2.0,2.0,Real Bed,2.0,77.0,97.0,10.0,9.0,10.0,10.0,10.0,9.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1591,t,flexible,f,2.0,Haight Ashbury,37.7739,-122.44318,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,30.0,4.0,85.0,9.0,9.0,10.0,9.0,10.0,10.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592,f,moderate,f,4.0,Marina,37.80409,-122.44468,Apartment,Entire home/apt,4.0,1.0,1.0,2.0,Real Bed,30.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,f,moderate,f,4.0,Marina,37.80438,-122.44344,Apartment,Entire home/apt,6.0,2.0,2.0,2.0,Real Bed,30.0,2.0,100.0,10.0,10.0,10.0,9.0,10.0,10.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1594,f,moderate,f,4.0,Marina,37.80404,-122.44534,House,Entire home/apt,10.0,3.0,4.0,6.0,Real Bed,30.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,f,strict_14_with_grace_period,f,1.0,Pacific Heights,37.79176,-122.42879,Condominium,Entire home/apt,3.0,1.0,2.0,2.0,Real Bed,2.0,5.0,96.0,10.0,10.0,10.0,10.0,10.0,8.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,t,moderate,t,1.0,West of Twin Peaks,37.74035,-122.45319,House,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,142.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1597,f,strict_14_with_grace_period,f,2.0,Mission,37.76004,-122.41809,House,Private room,2.0,1.5,1.0,1.0,Real Bed,3.0,77.0,98.0,10.0,10.0,10.0,10.0,9.0,9.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598,t,flexible,f,1.0,Marina,37.80123,-122.43199,Apartment,Private room,1.0,1.5,1.0,1.0,Real Bed,1.0,69.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1599,f,moderate,f,1.0,Noe Valley,37.75437,-122.42954,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,118.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,t,moderate,t,1.0,Inner Sunset,37.75603,-122.4609,House,Entire home/apt,4.0,1.0,1.0,3.0,Real Bed,1.0,106.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,f,moderate,f,3.0,Haight Ashbury,37.77112,-122.44872,Apartment,Private room,8.0,2.5,4.0,5.0,Real Bed,30.0,2.0,80.0,10.0,8.0,10.0,10.0,10.0,8.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1602,f,strict_14_with_grace_period,t,1.0,Castro/Upper Market,37.75875,-122.43364,Guest suite,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,3.0,266.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,t,moderate,f,1.0,Diamond Heights,37.74678,-122.44246,House,Private room,4.0,1.5,1.0,2.0,Real Bed,1.0,159.0,98.0,10.0,9.0,10.0,10.0,9.0,9.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1604,t,strict_14_with_grace_period,f,13.0,Western Addition,37.77075,-122.42735,Serviced apartment,Entire home/apt,3.0,1.0,1.0,2.0,Real Bed,30.0,7.0,97.0,10.0,10.0,9.0,10.0,9.0,9.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,t,moderate,t,3.0,Nob Hill,37.79078,-122.40935,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,30.0,10.0,98.0,9.0,10.0,10.0,10.0,10.0,9.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,t,strict_14_with_grace_period,t,3.0,Chinatown,37.79095,-122.40769,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,30.0,8.0,91.0,9.0,9.0,10.0,9.0,10.0,9.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,f,moderate,f,1.0,Inner Sunset,37.76172,-122.47488,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,226.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1608,f,strict_14_with_grace_period,f,1.0,Inner Richmond,37.78059,-122.45199,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,37.0,89.0,10.0,10.0,9.0,9.0,9.0,9.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,t,moderate,f,1.0,Noe Valley,37.74722,-122.43507,Apartment,Entire home/apt,1.0,1.0,0.0,1.0,Real Bed,2.0,83.0,93.0,10.0,10.0,10.0,10.0,10.0,9.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,f,moderate,f,1.0,Excelsior,37.72906,-122.41014,House,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,1.0,93.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1611,f,strict_14_with_grace_period,f,2.0,Western Addition,37.77162,-122.43375,Apartment,Private room,2.0,2.0,1.0,1.0,Real Bed,2.0,3.0,73.0,7.0,7.0,9.0,8.0,10.0,7.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,f,flexible,f,1.0,Noe Valley,37.74683,-122.43746,Guest suite,Private room,2.0,1.0,1.0,1.0,Real Bed,2.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1613,f,moderate,t,2.0,Outer Sunset,37.76413,-122.48369,House,Private room,4.0,1.0,1.0,1.0,Real Bed,1.0,180.0,87.0,9.0,8.0,9.0,10.0,10.0,9.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1614,t,strict_14_with_grace_period,t,2.0,North Beach,37.79911,-122.40567,House,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,2.0,43.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,t,strict_14_with_grace_period,t,2.0,Marina,37.79798,-122.43023,Apartment,Entire home/apt,6.0,1.0,1.0,3.0,Real Bed,30.0,59.0,89.0,9.0,9.0,10.0,10.0,10.0,9.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616,f,moderate,f,1.0,Haight Ashbury,37.77403,-122.44465,Apartment,Entire home/apt,3.0,1.0,1.0,2.0,Real Bed,2.0,49.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,t,strict_14_with_grace_period,f,9.0,Outer Mission,37.72613,-122.43539,Apartment,Entire home/apt,6.0,2.5,4.0,4.0,Real Bed,90.0,3.0,93.0,10.0,9.0,10.0,10.0,9.0,9.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1618,t,strict_14_with_grace_period,f,9.0,Outer Mission,37.72662,-122.43391,Apartment,Entire home/apt,5.0,3.0,4.0,4.0,Real Bed,90.0,12.0,92.0,10.0,9.0,10.0,10.0,8.0,9.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1619,f,moderate,t,1.0,Mission,37.75786,-122.41778,Apartment,Entire home/apt,4.0,1.0,2.0,4.0,Real Bed,30.0,102.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,t,moderate,t,1.0,Haight Ashbury,37.77452,-122.4449,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,3.0,158.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621,f,moderate,f,2.0,Western Addition,37.7771,-122.43763,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,2.0,157.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622,f,strict_14_with_grace_period,f,1.0,Inner Sunset,37.76055,-122.47179,Guest suite,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,1.0,350.0,88.0,9.0,9.0,10.0,9.0,9.0,9.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1623,t,moderate,f,1.0,Excelsior,37.72219,-122.43078,House,Private room,2.0,1.0,1.0,1.0,Real Bed,5.0,38.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1624,f,strict_14_with_grace_period,f,101.0,Presidio Heights,37.78507,-122.45276,House,Entire home/apt,6.0,3.0,3.0,3.0,Real Bed,30.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1625,t,strict_14_with_grace_period,t,6.0,Inner Richmond,37.77528,-122.46233,House,Private room,2.0,1.0,1.0,1.0,Real Bed,2.0,22.0,97.0,10.0,9.0,10.0,10.0,9.0,9.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626,t,moderate,t,1.0,Glen Park,37.73746,-122.42871,Guest suite,Private room,2.0,1.0,1.0,1.0,Real Bed,2.0,131.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627,f,strict_14_with_grace_period,f,4.0,Downtown/Civic Center,37.7886,-122.42086,Hostel,Shared room,8.0,2.0,1.0,8.0,Real Bed,30.0,6.0,90.0,10.0,10.0,10.0,10.0,9.0,9.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,f,moderate,t,1.0,Noe Valley,37.7503,-122.44204,House,Entire home/apt,5.0,2.0,3.0,2.0,Real Bed,3.0,17.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629,t,strict_14_with_grace_period,f,1.0,Castro/Upper Market,37.76296,-122.43116,Condominium,Private room,2.0,1.0,1.0,1.0,Real Bed,3.0,116.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,t,strict_14_with_grace_period,f,2.0,Castro/Upper Market,37.7679,-122.43253,Apartment,Entire home/apt,6.0,1.0,3.0,3.0,Real Bed,30.0,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,t,strict_14_with_grace_period,f,2.0,Downtown/Civic Center,37.78827,-122.41506,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,2.0,178.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,t,strict_14_with_grace_period,f,2.0,Downtown/Civic Center,37.78899,-122.4155,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,2.0,68.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,t,strict_14_with_grace_period,f,2.0,South of Market,37.78453,-122.39141,Loft,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,30.0,24.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634,f,moderate,f,1.0,Outer Sunset,37.76393,-122.49695,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,30.0,33.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635,f,strict_14_with_grace_period,f,2.0,Western Addition,37.77832,-122.43975,Condominium,Private room,1.0,1.0,1.0,1.0,Real Bed,4.0,13.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636,t,moderate,f,1.0,Glen Park,37.73904,-122.42665,House,Entire home/apt,5.0,1.0,2.0,2.0,Real Bed,3.0,80.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637,f,strict_14_with_grace_period,f,1.0,Potrero Hill,37.75438,-122.39889,Condominium,Entire home/apt,3.0,1.5,3.0,3.0,Real Bed,30.0,1.0,80.0,8.0,6.0,10.0,10.0,8.0,10.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1638,f,flexible,f,1.0,Downtown/Civic Center,37.77588,-122.41902,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,14.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639,f,strict_14_with_grace_period,f,2.0,Bernal Heights,37.73703,-122.41801,Apartment,Entire home/apt,6.0,1.0,3.0,3.0,Real Bed,2.0,9.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640,f,strict_14_with_grace_period,f,1.0,Inner Richmond,37.77455,-122.45867,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,2.0,89.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
